global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11
2476.5351375635487	9.366943748183983	6133226.287586905	87.73963518164304	2506.064145619899	5.990681156796654	35.8882607223985	6280357.501961595	2198.8590323232884	7.15502711483532	51.19441301402865	4834981.044029708	2185.27288909595	2713.7679110402464	1.2169	38.34325	0.3154050500000001	0.143952	0.0403157861	-0.004652134	-0.0833581278	-0.1369257979	-0.0948600906	-0.0543895725	0.0189894767	-0.0412147452	0.1365495069	-0.0688095228	0.0576723078	0.0783903704	-0.0312349234	0.0456941014	-0.2088290585	-0.1118198588	-0.026786632	-0.0587747723	-0.0830578593	-0.013969373	-0.1324930043	0.0632662629	-0.0158725412	0.107773782	-0.0950691015	0.0789951418	0.0006518221	-0.0031239278	0.0633279909	0.160435894	0.1133798363	0.0283521601	-0.0693831374	-0.1403012735	-0.0086303702	-0.1142294747	-0.1992207091	0.0802562736	0.0047975106	0.0499667291	0.1561360807	0.0588883972	0.0278435314	-0.0567971678	-0.041417258	-0.1025989503	0.0337185665	0.0371948235	-0.0717310484	0.1526238286	0.1526311461	-0.0201037483	0.128656337	-0.1200428377	0.0719057977	-0.0572088807	0.1204376972	-0.0608544751	0.044034524	-0.0790424419	0.0029604788	0.0822421273	-0.0179980942	0.0866085589	-0.128058027	0.0966389494	-0.062699843	0.0092327301	-0.1269835963	-0.0114667558	-0.0692913398	0.1928762261	0.0158190912	0.1863316986	0.0539640155	0.1773192141	0.0235034478	0.1066030297	-0.1694732083	-0.0205260387	-0.0424449728	-0.1897796355	-0.0278133033	-0.0550084762	0.1018815807	-0.0220104522	-0.0117374407	-0.0083705833	0.1748297993	0.1009566159	0.065903014	-0.1200824904	0.1181433024	0.0727064436	0.0191199251	0.0237545563	0.0758915208	-0.1148755375	0.0609711647	0.1044758798	0.101558395	0.0044421521	-0.0951783424	0.0135305	-0.0204002999999999	0.00018307443025	0.0004161722400899	0.114214	0.0607671	0.0130448377959999	0.0036926404424099	-0.113446	-0.1488731	0.012869994916	0.02216319990361	0.000939655	-0.000831965	8.829515190249999e-07	6.921657612250001e-07	-0.000716223	-0.000375986	5.12975385729e-07	1.4136547219599997e-07	-0.00136199	0.00049934	2.4934043560000005e-07	1.8550167601e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2470.086964090722	-6.448173472826511	6101329.61017092	41.57894113566351	2504.5537160704826	-1.5104295494165854	2.281397423750789	6272789.316682464	2195.2562334478694	-3.602798875419012	12.980159736720497	4819149.930491726	2181.1592400450063	2679.523067976939	1.054445	33.224468	0.1536171499999999	0.0954586	0.1805234836	-0.072660912	0.0098309165	-0.0718590872	0.0366802075	-0.1243292118	0.1032241497	0.0089185822	0.0345172058	-0.0035755693	0.198372071	-0.0377513677	-0.0490614739	0.0916462032	-0.0788173635	-0.092705623	-0.0657360571	0.0968161954	-0.222004278	0.0628553088	-0.1099714946	0.0350598744	0.0439549473	-0.1269512728	-0.0363386347	-0.0420457342	-0.0278519786	-0.1947587864	0.0729884648	0.2055415112	-0.1833770906	-0.0960833094	-0.0978829527	0.1388980614	0.0865374022	0.071559129	0.0589242752	-0.1202713593	-0.065036358	0.0611425186	-0.1492594745	0.1905216129	-0.0045600976	0.0063490979	-0.2104440408	0.0294532174	0.0633585629	-0.0107453189	-0.0695455654	0.0880750143	0.1142946139	0.023816194	-0.1370985832	-0.213870888	0.0566991215	0.15137963	-0.1059805103	0.0822071358	-0.1004409891	-0.0501788109	0.0796127445	-0.0215319704	0.1201666934	0.1376114477	-0.2499020414	0.1512713742	-0.071495702	-0.0337798203	0.1565420188	0.0784234058	0.0576882478	-0.0340752154	0.0531422576	-0.1046955028	0.0518184439	-0.2561458748	0.1632550826	0.0787873098	-0.1495842645	-0.0130816495	0.0153543688	-0.0349208423	-0.1615862622	0.1216370489	0.0758083589	-0.0660049315	0.2105859904	-0.0320214344	-0.0052200351	-0.0401422643	0.1392163942	-0.0399540088	-0.0428171533	0.0018984295	0.0189300748	0.0465511874	-0.1563205628	0.1311395362	0.1878975538	-0.11677133	0.0984169315	-0.0044421521	-0.1045996326	0.0166963	0.0031658	0.00027876643369	1.002228964e-05	0.0728512	-0.0413627999999999	0.00530729734144	0.0017108812238399	-0.0463966	0.0670494	0.00215264449156	0.00449562204036	0.000901012	-3.864299999999999e-05	8.11822624144e-07	1.4932814489999991e-09	-0.000716223	0.0	5.12975385729e-07	0.0	-0.00216413	-0.0008021399999999	6.434285795999997e-07	4.683458656899999e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2475.887650843216	5.800686752493675	6130019.659597938	33.64796680055562	2496.654649875653	-7.899066194829629	62.39524675030024	6233284.440745719	2191.516439198102	-3.739794249767328	13.986061030592776	4802744.303275528	2177.4323879483823	2688.8528187064726	0.877803	27.65868	0.0388222999999999	0.0241333	0.1478149277	-0.0417664975	0.0450239969	0.0334104804	0.1230269563	-0.0305340349	0.0676154012	0.0595593114	-0.0583463774	0.0584088171	0.0876880475	-0.0058623458	-0.0379790046	0.1145900573	-0.1667754161	0.029763709	-0.1265643929	0.0513785512	-0.0609264522	-0.0523914484	-0.1132096591	0.1334050333	0.1227952006	0.0612911379	0.0242352614	-0.0940461912	-0.0648872275	-0.0008826934	0.0681158454	-0.0934259883	0.0862570876	0.0977547116	0.1281145935	-0.008311445	-0.0171048897	0.061832538	0.0008558479	0.0665842598	0.0202916603	0.1727878828	-0.2660942524	-0.0854113451	-0.0508243203	0.0608504465	-0.1023831442	0.0576877684	0.0601783273	-0.042720507	0.0697642013	0.0991165321	0.1943220179	0.0213127283	0.0648898155	-0.1241319887	-0.0431250345	0.0060366536	0.0075050772	0.1429195694	-0.082831305	0.0162806827	0.1549391904	-0.1213249921	-0.043830965	0.0825650392	0.045165421	-0.0860764813	-0.0781604268	-0.0489421741	-0.0803224934	0.0237480371	0.006353502	-0.0603987491	0.0236602221	0.0044703562	0.1795629087	0.0402796557	0.1199955336	0.064053658	-0.179066296	-0.0054439616	0.0156879655	0.0233627226	-0.1258355847	0.0342009508	0.1234452465	0.0328256974	0.0633382492	0.0620844911	0.0945141796	0.0003413017	0.0454138663	0.0754238283	0.0172927227	0.1461092737	-0.0547924144	0.014573138	0.0175581107	0.0217750674	-0.0350452313	-0.0868916972	0.0951783424	-0.0133089253	-0.113092489	0.0198686	0.0031722999999999	0.00039476126596	1.0063487289999995e-05	0.0864174	0.0135662	0.00746796702276	0.00018404178244	-0.0596695	-0.0132728999999999	0.00356044923025	0.0001761698744099	0.0010365	0.000135488	1.07433225e-06	1.8356998144000038e-08	-0.000716223	0.0	5.12975385729e-07	0.0	-0.0021234	4.072999999999967e-05	1.6589328999999732e-09	4.508827560000001e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2475.046840199454	-0.8408106437618699	6125856.861181301	0.70696253866325	2504.5980816027422	7.943431727089319	63.0981076029292	6273011.550368137	2191.191199815917	-0.3252393821849182	0.1057806557240273	4801318.874150719	2176.8576740274984	2730.307704376479	0.996472	31.397806	0.1903391	0.155802	0.0675976701	-0.0093487394	0.0322065362	0.1251692312	0.1244859014	0.0973181597	0.04346283	0.0473130257	0.0918646294	0.0803774823	0.0813780072	0.0257522499	-0.0519680092	0.2740640887	-0.0865703169	0.1187645909	-0.1466890101	0.1464802608	-0.1675532751	0.1730305268	0.0742004886	0.0552820965	0.1848010902	0.0302616336	-0.0848681549	0.1764681019	-0.0175372382	-0.0962680576	-0.137384601	-0.0310789618	-0.184755486	-0.0836881648	-0.122203118	0.0818364945	-0.1006975633	-0.1644397542	0.1897551626	0.0854786459	0.0338580423	-0.2257936814	0.1005843885	-0.0675440288	-0.0415996728	0.0884370909	-0.0887978512	0.0481105766	0.1004740476	-0.1012587809	0.1879399821	0.1599476547	0.1771853275	-0.0394616703	-0.1373622007	-0.142295366	0.1910814946	0.0197771722	0.082040614	0.1403056675	-0.0911620224	-0.0680243501	-0.1977321669	-0.0116491655	0.2318708072	-0.0297874918	0.0587497944	0.0550586866	0.0500598181	0.1065130818	0.1345441799	-0.1167045724	-0.0444353591	0.126233461	-0.0211387664	-0.2108090515	-0.1964176294	-0.0549545473	0.073845246	0.1218477241	-0.2400775194	0.0096600452	-0.0168498743	0.1950956459	-0.0252291787	0.0791965903	-0.0092505564	-0.0021291318	-0.0286551462	0.0397938734	-0.1256273117	0.1787400731	-0.1159515782	-0.0949870306	0.0572040177	-0.1574180139	0.0022368718	-0.0463337826	-0.0691786907	0.2397106879	0.0381494323	-0.2084570249	0.0918458238	-0.0221231742	-0.1205815284	0.0230375	0.0031688999999999	0.0005307264062499	1.0041927209999991e-05	0.10407	0.0176525999999999	0.0108305648999999	0.0003116142867599	-0.118122	-0.0584525	0.013952806884	0.00341669475625	0.00283873	0.0018022299999999	8.0583880129e-06	3.248032972899999e-06	-0.000950705	-0.000234482	9.03839997025e-07	5.498180832400002e-08	-0.00193881	0.00018459	3.4073468100000035e-08	3.7589842161e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2477.724336535656	2.677496336202239	6139117.887861058	7.168986630376414	2490.239327195798	-14.358754406944172	206.17382811893867	6201291.906712581	2192.507711404626	1.3165115887090906	1.7332027632053335	4807090.064568752	2178.7718175279565	2665.1898462435365	0.977475	30.799242	0.1718859499999999	0.173344	0.127940858	0.1078350792	0.0032324572	0.1578193653	0.0706967848	0.1422926389	0.0439189347	0.1797159554	0.1209351328	0.0444824511	0.0679605815	-0.0103968943	0.0107679346	0.1278411807	-0.1769010278	0.1236835192	0.0079612433	0.1533891988	0.0674577364	0.048539175	0.090481581	0.0941184605	-0.1876443936	-0.0684789154	0.1082161426	-0.1595339725	-0.1388850209	0.0508931291	0.1116913274	-0.0745363054	0.0755441594	-0.0849648607	0.0158001068	0.1012653705	-0.050436589	-0.1012309207	0.0240430967	0.011105917	-0.0247427213	0.0036155366	0.0497558795	0.0414126782	-0.0859327006	0.0566030548	-0.0775978742	0.033027506	-0.0123102629	0.0164465397	0.2095520871	0.1548488677	0.1258360569	-0.1135816541	-0.1017930684	0.0381968681	-0.0595465715	-0.091556363	-0.0783884884	-0.0894723382	0.037771777	0.0689193869	0.2905250786	0.0141629174	-0.1126693759	-0.0301806521	0.0308177468	-0.0407250872	-0.0094130458	0.0410341436	0.1260090289	-0.1211853938	0.0397206029	0.0907809	0.0131930738	-0.084539165	0.0281153124	0.0107559697	0.0846792166	0.067947757	-0.1657765207	0.099878617	0.03380801	0.0951211872	-0.0722506337	-0.0480215381	-0.0496017589	0.0578110747	-0.1163610449	0.0582267365	0.0006228174	0.0957182997	-0.0831131104	-0.0363529216	-0.0041320523	0.0239954491	0.0641079209	-0.031925612	-0.0948870537	0.0677557587	-0.0476960543	-0.0439629211	0.0884226644	-0.0308501131	-0.1270002777	0.0176777	-0.0053597999999999	0.00031250107729	2.8727456039999978e-05	0.103542	-0.000528	0.010720945764	2.787840000000007e-07	-0.103427	0.014695	0.010697144329	0.000215943025	0.00023432	-0.0026044099999999	5.49058624e-08	6.782951448099998e-06	-0.000713662	0.000237043	5.09313450244e-07	5.6189383849000017e-08	-0.0017542	0.0001846099999999	3.4080852099999993e-08	3.07721764e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2486.637464430672	8.913127895015805	6183365.8795102015	79.44384887290887	2520.698433332457	30.459106136659106	927.757146644264	6353920.591804704	2196.117689076955	3.6099776723285686	13.03193879471079	4822932.904276704	2184.3054114616702	2795.182464370915	1.149471	36.218647	0.0938534499999999	0.061631	-0.070365814	0.1104157941	-0.1443208008	0.1692938462	-0.0686996589	0.1134229469	-0.1729202777	0.1385859357	-0.0942495925	-0.0318284262	0.0052901102	0.0437050221	-0.031590252	0.0682847672	-0.0984538911	0.0910143783	-0.0544991297	-0.1234806116	0.1277369232	0.0406625965	-0.1226242549	-0.2053071277	-0.2323067791	0.0107274436	-0.0818285799	0.0928331637	-0.0480714641	-0.0922964036	-0.0426807548	-0.0598510865	-0.0438029154	-0.0320865527	0.1153029677	-0.0831158168	0.025526842	0.0894332337	0.0482186644	0.059063375	0.1139402898	-0.0554829104	0.1387947192	-0.0490885066	-0.0114965374	-0.0348111376	0.0238002762	-0.0346242674	-0.0008454207	0.0616545821	0.1106827503	0.1275465073	0.0258507323	0.0603247273	0.1547640261	0.1476840563	0.0137896854	0.2375567328	0.0108677854	-0.2207324541	0.0101894073	-0.1293845631	0.0168355866	0.0203961917	0.0901102043	0.0490051225	0.0494987122	-0.0214363599	0.0334806784	0.1234658317	-0.0029663475	-0.0612029297	-0.082792923	-0.1851416525	-0.1528385386	0.0514001874	-0.1760075862	-0.1460904359	-0.0203040099	0.1421586748	-0.1822750326	0.1679897337	-0.0592600929	0.0167131949	0.0914042036	0.0175288621	-0.0614119873	0.1223483157	-0.0803938093	0.1831337512	0.0799071318	-0.0569975355	0.0521961726	0.0151637259	-0.0931853804	-0.1344581784	0.0517121933	0.0410171832	-0.0063202111	0.0113932549	-0.0399959505	0.0273583237	0.0849122426	-0.0394553006	-0.1322917635	0.0162964	-0.0013813	0.00026557265296	1.9079896900000054e-06	0.126129	0.0225869999999999	0.0159085246409999	0.0005101725689999	-0.15902	-0.0555929999999999	0.0252873603999999	0.0030905816489999	0.000259734	2.5414000000000025e-05	6.7461750756e-08	6.458713960000013e-10	-0.000810141	-9.6479e-05	6.56328439881e-07	9.308197441000004e-09	-0.00159025	0.0001639499999999	2.6879602499999984e-08	2.5288950625000003e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2472.3781191467774	-14.259345283894618	6112653.5640357565	203.3289279253277	2497.0212492738	-23.67718405865708	560.6090449475248	6235115.119324889	2195.5088872168626	-0.6088018600921714	0.3706397048516878	4820259.273848226	2182.6094500551367	2678.17481520139	1.311733	41.33136	0.2398537	0.161054	0.1785434606	0.1661077636	-0.1351049641	0.0357858956	-0.131805633	0.0542326434	0.0677119615	0.1395188068	0.019489104	-0.0106822945	0.2027497941	0.0079855873	-0.0878212189	0.0486633355	-0.19046098	0.2126741494	0.2039580737	-0.0644318806	-0.0447060316	-0.0616782992	0.0595901011	-0.0947417117	-0.1115906956	0.0211491367	0.2803061999	-0.1050439679	0.0692134558	0.0440176361	-0.0685200935	0.1600267741	-0.0583156122	0.2417900591	9.06725e-05	-0.0264279736	0.0737132243	-0.1033744878	0.0764927805	-0.019051553	-0.0462526307	-0.0983924168	-0.04370714	-0.0215723146	0.1618572841	0.0078299271	-0.1648836798	-0.0576499052	-0.004777514	0.2028541017	0.1014140134	0.2418608098	-0.0586839033	0.1464447224	0.035591045	-0.0563067648	-0.0313697063	-0.0127432862	-0.0606411173	-0.1231879817	0.123414779	0.2846923685	-0.0587013856	-0.0777250575	0.0005084262	-0.1504916138	-0.1436930286	-0.1037027166	-0.0743156064	-0.2422584988	-0.0850120291	0.0928771914	-0.0539495286	0.1018987005	-0.0125828817	-0.0802944203	-0.093983431	0.0373959657	0.1739491738	0.0667166583	-0.1350743126	0.1611884517	0.0765853038	-0.1222688382	-0.0725675811	0.0268995171	-0.0583797983	0.058534552	0.0055610791	0.0825828863	-0.0341209951	-0.0993355352	-0.0795258377	0.1492749587	-0.1533308373	0.0952982051	-0.0983780418	-0.0316760876	0.0872309757	-0.1061618273	-0.1649189822	-0.1645221357	0.0813180226	-0.0479047761	-0.1364090183	0.0143915	-0.0019048999999999	0.0002071152722499	3.6286440099999975e-06	0.0768581	-0.0492708999999999	0.0059071675356099	0.0024276215868099	-0.0394919	0.1195281	0.00155961016561	0.01428696668961	-0.000435102	-0.000694836	1.89313750404e-07	4.82797066896e-07	-0.000678921	0.00013122	4.60933724241e-07	1.721868840000001e-08	-0.00214719	-0.00055694	3.1018216360000013e-07	4.610424896100001e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2487.394559945933	15.016440799155587	6187131.696848622	225.49349427454456	2526.513987388228	29.492738114427997	869.8216014862337	6383272.928468363	2193.9230510974494	-1.5858361194132158	2.514876197635567	4813298.354136742	2181.7719830689166	2826.150640550733	1.684363	53.072536	0.2485779	0.15594	-0.1371527662	-0.0342019024	-0.1787844424	-0.0884634428	-0.1217586013	-0.0477467804	-0.0768512246	-0.0345679343	0.120538385	-0.0403340568	-0.0240790606	0.1236944077	-0.0353438194	-0.0490887746	-0.1020902966	0.0427995312	-0.0891880601	-0.1382596021	-0.0271039113	0.0976648972	0.0236536771	-0.043908046	0.0193440898	0.0481974639	0.1594051308	0.0784696395	-0.1334900062	-0.1088310035	-0.0639215491	-0.0164253002	-0.0285267702	0.0422907227	0.1005685464	-0.1901560088	-0.0699308501	0.1837443339	-0.1446954803	0.1315686657	-0.1753976183	0.0483311944	-0.2678890874	-0.1481245718	0.1413289758	-0.040935109	0.0468080081	-0.126268195	0.0355995626	0.0478353316	-0.0303102419	0.0357135137	0.0976051562	0.0911164844	0.0980525568	0.0860142581	0.135809327	-0.0036548819	0.1822994623	0.0040955021	0.1155647409	0.0636266607	0.0443039403	-0.0006797621	0.1867606691	-0.0565429603	-0.0900021855	-0.092631389	-0.0607474025	0.0724551629	-0.2666569732	-0.0893204618	0.2662104108	0.1050688757	0.1718128907	0.0098144219	-0.022931047	-0.1036752543	-0.0833025332	0.1639528798	-0.123321131	0.0531185347	-0.142789779	-0.1120500037	0.1374320125	0.1951264857	0.0383719828	0.1044073898	-0.1183430993	0.1807215342	-0.1040769582	0.0136481528	0.0141632891	-0.071041977	-0.0724574638	-0.1511449237	0.2184826502	-0.20899843	0.0860172509	0.1041635478	0.0010989785	-0.1623991988	0.0776435515	-0.0561651933	-0.1393154969	0.0240919	0.0097004	0.00058041964561	9.409776016e-05	0.128338	0.0514799	0.016470642244	0.00265018010401	-0.187666	-0.1481741	0.035218527556	0.02195556391081	-0.000504563	-6.946099999999999e-05	2.54583820969e-07	4.824830520999999e-09	-0.0011555	-0.000476579	1.33518025e-06	2.271275432410001e-07	-0.00190876	0.00023843	5.684886490000009e-08	3.6433647376e-06	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2449.406541339943	-37.98801860598997	5999592.404758902	1443.0895576090395	2493.047698745387	-33.46628864284094	1119.9924755259442	6215286.828219671	2189.6532622247696	-4.269788872679783	18.23109701726009	4794581.408771575	2178.230459946968	2578.923720868852	2.531086	79.75191499999998	0.694144217	0.421271	0.2757177974	-0.1012754516	0.0323884749	-0.0645605154	-0.0154338331	-0.2184201604	0.0300596751	0.2266621091	0.139454343	0.0885648225	0.1533788354	-0.0701533218	0.0394499944	-0.0613193128	0.1432010909	-0.2160523953	0.1797379816	0.227317403	-0.094269452	-0.4504118038	0.1494874192	-0.1026578691	0.1547846338	0.0118338443	-0.1656036875	-0.0507619317	-0.2220769974	0.1061130102	-0.008814142	0.0602246011	0.1586627492	-0.1353781428	0.05618216	-0.1360556111	0.0214870704	0.0385815278	0.0162071967	0.1242694267	-0.1177295945	0.0595356949	0.1243950141	0.003643745	0.1295229983	0.0775038529	-0.1623164709	-0.0307488736	-0.0299389981	-0.0621079156	-0.1668624132	-0.1043423386	-0.2245860653	-0.053358019	-0.010547837	-0.1903013531	-0.5559363895	-0.1907887774	0.1025586407	0.0543203915	-0.1864305472	-0.1357205307	0.0327126184	0.2490909674	0.1034093277	-0.1306953251	-0.0842743438	-0.0810210827	0.0491855466	0.0820255344	-0.0432934428	-0.0029692031	0.050289912	0.0708486379	-0.1937606588	0.1144846222	-0.0151950904	-0.0653795639	0.1802097718	-0.1851720276	0.1686941869	-0.1078276903	0.2448010709	-0.2374066994	-0.2950121389	0.0288945144	-0.123944896	-0.2468461554	-0.3852559101	0.2147452987	-0.0884728066	0.0974671314	0.1072625563	0.2887801369	0.1851419756	-0.3847820646	0.0173676699	0.0509220706	0.0115899285	-0.0349970682	-0.0651049671	0.0398317184	0.0738924557	-0.0642039522	-0.1409854014	-0.000907117	-0.024999017	8.22861251689e-07	0.0006249508509662	-0.0605123	-0.1888503	0.0036617384512899	0.0356644358100899	0.0144703	0.2021363	0.00020938958209	0.0408590837776899	-0.00404126	-0.0035366969999999	1.6331782387599996e-05	1.2508225669808998e-05	0.0008445049999999	0.0020000049999999	7.131886950248311e-07	4.000020000024601e-06	-0.00188229	2.647000000000001e-05	7.006609000000004e-10	3.5430156441e-06	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2430.0527880310938	-19.353753308849264	5905156.552617692	374.5677671397938	2432.617507326928	-60.430191418459344	3651.8080348716376	5917627.936953476	2176.803255639784	-12.85000658498575	165.12266923417712	4738472.413763962	2160.892963121596	2624.143263781561	2.45116	77.233513	0.882335183	0.462991	0.1918208579	-0.0111180937	0.0159443497	-0.0014496387	0.0307000623	-0.0742364613	0.426715529	0.1874364567	-0.5455213619	0.2747825553	-0.1698018571	-0.6618642467	0.0179644893	0.0835502928	-0.1948097193	-0.3701693615	0.1332328701	-0.1610595236	0.1398193243	0.0239628905	0.0527575793	-0.0466022354	0.078581975	0.1090315748	-0.0230530059	0.0864582894	0.0663680015	0.0634655178	0.0033075283	-0.039978603	-0.0696933314	0.0664616237	0.0842665211	0.0556204541	-0.0007604519	-0.0820310387	0.0051287683	-0.0560922068	-0.0838148729	-0.0232284881	-0.0155737685	-0.019448363	-0.0422135357	0.2815867226	0.0813606386	0.5466103965	-0.2792823393	-0.0180386379	-0.4535816186	0.3037208922	-0.0452118863	-0.1072550347	0.0524541254	0.166126988	-0.0440196732	-0.0171896194	0.1044598462	0.0384194266	0.0048539271	-0.0928452874	-0.1382167801	-0.1590671999	-0.0755395141	-0.0217120912	-0.0011056562	-0.0486850505	-0.0011106722	-0.0469348603	0.0561491508	0.0008652928	-0.0440082834	0.0246315171	0.0640969722	-0.0187079642	-0.0074693061	-0.0031238507	0.223973312	-0.3852155378	-0.055051247	-0.287395283	0.522939168	-0.045810169	0.4162665791	-0.2561204403	0.1098633563	0.1831183993	0.0785993397	0.0898254626	0.0835204828	0.0925057016	-0.0588767765	-0.1185659171	-0.1014654733	0.067613644	0.0695467298	-0.0221356515	-0.006902152	0.0588870838	0.0503766144	-0.0539631767	0.0700684368	-0.0719893274	-0.1414039094	-0.106361	-0.105453883	0.011312662321	0.0111205214397776	-0.145349	-0.0848367	0.021126331801	0.00719726566689	-0.0205391	-0.0350094	0.00042185462881	0.00122565808836	0.000539609	0.0045808689999999	2.911778728810001e-07	2.0984360795161e-05	0.00587246	0.0050279550000001	3.44857864516e-05	2.528033148202601e-05	0.00164959	0.00353188	1.2474176334400004e-05	2.7211471681e-06	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
